,SiO2,TiO2,Al2O3,Cr2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,NiO,ZnO,Li2O,ZrO2,V2O5,换算系数,Si,Ti,Al,Cr,Fe,Mn,Mg,Ca,Na,K,P,Ni,Zn,Li,Zr,V,Fe_projected,Mg_projected,Ca_projected
187,51.26,0.6,7.25,0.83,2.48,1e-07,15.03,20.5,2.14,1e-07,0.0,1e-07,0.0,0.0,0.0,0.0,2.175041364962344,1.855643366142998,0.016340384636291325,0.30932139185313695,0.023755460367773266,0.0750807664537973,3.0661592186903087e-09,0.8111073768207631,0.7951271997740259,0.15020373754842656,4.618167344258919e-09,0.0,2.9120138233844916e-09,0.0,0.0,0.0,0.0,0.044655969366020135,0.48242429962606,0.47291973100791984
188,51.77,0.51,5.99,1.03,3.3,1e-07,16.48,19.66,1.24,1e-07,0.0,1e-07,0.0,0.0,0.0,0.0,2.175446777493277,1.8744549984326173,0.013891915814456536,0.2556111024467625,0.029485162489628527,0.09992448034251732,3.0667307293701127e-09,0.8895236922660084,0.7626885112527029,0.08705016390246909,4.619028138421948e-09,0.0,2.9125566024383827e-09,0.0,0.0,0.0,0.0,0.05703007149094737,0.5076793953687119,0.4352905331403407
189,52.46,0.67,6.05,1.09,3.29,0.07,15.98,18.12,2.26,1e-07,0.0,1e-07,0.0,0.0,0.0,0.0,2.1696553260187987,1.894381412428577,0.01820157851915852,0.25748417937433143,0.031119677152431965,0.09935646710375046,0.0021409965578092663,0.8602394826761711,0.7010744959156273,0.1582335717057129,4.606731410412015e-09,0.0,2.9048028249595656e-09,0.0,0.0,0.0,0.0,0.05982912947073997,0.5180073414962664,0.4221635290329936
190,51.63,0.71,4.03,1.06,3.76,1e-07,17.51,20.97,0.68,0.07,0.0,1e-07,0.0,0.0,0.0,0.0,2.183127196047625,1.8759858384557844,0.019408004873146107,0.172579224984002,0.030451083010092608,0.11425530673597058,3.0775578274350832e-09,0.9484556670006431,0.8163806427076822,0.04790572287501444,0.0032447349375940076,0.0,2.9228393884855475e-09,0.0,0.0,0.0,0.0,0.06080347851914201,0.5047415776327898,0.43445494384806815
191,51.1,0.47,5.76,0.95,2.72,1e-07,16.7,20.07,1.7,1e-07,0.0,1e-07,0.0,0.0,0.0,0.0,2.190962513463339,1.8633920482994626,0.01289366282261027,0.2475493890200734,0.027389013517954214,0.0829494186935622,3.0886032866675203e-09,0.9078273614241207,0.7841471128129038,0.1201941453406159,4.651972001620763e-09,0.0,2.9333295580026495e-09,0.0,0.0,0.0,0.0,0.0467340706967463,0.5114739651879957,0.44179196411525806
192,52.8,0.0,4.6,0.75,2.6,0.0,15.9,21.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19040247006807,1.9248914072132566,0.0,0.19764515858949425,0.021617378264888278,0.07926961781327574,0.0,0.8641176874276079,0.8319912372710717,0.09188967555991709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04464941752710292,0.48672306594681564,0.4686275165260815
193,50.9,0.59,7.5,0.7,3.25,0.09,14.47,19.55,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2035192467570544,1.8667365088283552,0.01627842428581559,0.3241772545960221,0.02029704087440457,0.09968038461055102,0.0027956740799319805,0.7911106466002028,0.7682080224352303,0.1109279256802041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060084654292890234,0.4768602157195798,0.4630551299875299
194,51.8,0.14,5.1,0.75,2.6,0.09,16.4,21.4,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1930628479021026,1.8907287505838408,0.003844347319931064,0.21939447276455679,0.021643633893591994,0.07936589561474121,0.0027824077182738095,0.8923737273122885,0.8369125478378835,0.07572413144409215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04388123758543129,0.4933915662373527,0.46272719617721597
195,51.83,0.54,7.11,0.67,3.08,0.07,15.37,19.56,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17549351470358,1.8766677573870572,0.01470940334238945,0.3034113494550252,0.019180080859159527,0.09326485197493217,0.0021467576304220735,0.8296282086391927,0.758825421252956,0.09898658714465197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05545806446236321,0.4933216930089995,0.45122024252863735
196,53.1,0.43,4.44,1.23,1.96,0.05,15.65,21.57,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.178631252323428,1.9254251535105444,0.01172993725034839,0.1897453439189482,0.03526197870053512,0.059435962008712206,0.0015356099442628167,0.8459601801027602,0.838009809950895,0.08647454508471905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409186594688532,0.4852341929325347,0.48067394112057993
197,48.08,1.55,5.74,1e-07,10.52,0.27,10.71,20.38,1.8,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.2930550906320057,1.8349631136525613,0.04450304126312664,0.25818488255529604,3.017396115024121e-09,0.3357683251690983,0.008727813052012935,0.6093345578768554,0.8333623900543944,0.13319454517442308,0.0,0.0,3.0700143129545413e-09,0.0,0.0,0.0,0.0,0.1887966721912781,0.3426181928279205,0.46858513498080134
198,50.01,1.06,5.46,0.1,6.26,0.14,13.68,21.38,1.02,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.238709888361792,1.863387006590437,0.029713046787247233,0.23977002501898576,0.002945884094719739,0.19506603058216163,0.004418277970179891,0.7598638168119619,0.8535338447701394,0.07368811288474847,0.0,0.0,2.9972552460260703e-09,0.0,0.0,0.0,0.0,0.10786284039173498,0.42017089981087846,0.47196625979738654
199,49.59,1.2,6.31,0.13,6.26,0.15,13.31,21.32,1.09,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.2335864517045856,1.8435090148632793,0.0335604300011958,0.27646270579852555,0.0038208849156398965,0.19461960898155317,0.004723035478744348,0.7376199799570274,0.8491906334208634,0.07856492674243666,0.0,0.0,2.990395827805636e-09,0.0,0.0,0.0,0.0,0.10924907781332355,0.41406055129123986,0.4766903708954366
200,46.03,2.09,7.48,1e-07,12.96,0.41,7.78,20.09,2.19,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.3278937516929563,1.78341543182642,0.06091902511786488,0.341561711328344,3.0632397761587433e-09,0.4199307252093525,0.013454705417400117,0.44936019720551806,0.833985153833327,0.16451545948360113,0.0,0.0,3.1166574086822638e-09,0.0,0.0,0.0,0.0,0.24654295980856664,0.2638211171234922,0.48963592306794107
201,48.59,1.56,5.7,1e-07,10.48,0.26,10.36,20.49,1.74,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.286360318359795,1.8490129965065403,0.04465938892683004,0.2556371446297204,3.0085865666065243e-09,0.33351506230736955,0.008380022876264104,0.5877007964025276,0.8354142147973714,0.12837881646243102,0.0,0.0,3.061051141166116e-09,0.0,0.0,0.0,0.0,0.18986072670467094,0.3345615023139906,0.4755777709813384
202,47.11,1.97,7.03,1e-07,10.42,0.22,10.04,20.46,1.68,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.295726240984037,1.8000376681050876,0.05662781812732177,0.31657735901917,3.020911040909588e-09,0.33296402526381697,0.007119835530350707,0.5718809909557296,0.837608268818471,0.12445972166620461,0.0,0.0,3.073590533101319e-09,0.0,0.0,0.0,0.0,0.1910892120453905,0.3282044895357135,0.48070629841889606
203,49.64,1.38,7.67,0.18,5.8,0.11,14.03,20.05,1.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.204951041470961,1.8217094635523945,0.03809969870694205,0.331740689651375,0.005222630420158998,0.17800673738282358,0.0034191552301592364,0.767553173676002,0.7883672161758435,0.0740000026826016,0.0,0.0,0.0005904115678977565,0.0,0.0,0.0,0.0,0.10266102570683884,0.4426674925491962,0.454671481743965
204,48.77,1.62,8.71,0.03,6.92,0.13,13.4,18.63,1.26,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.2189032880406323,1.8011070245783607,0.045008743838049516,0.3791062611213116,0.0008759462677064652,0.21372432984300951,0.004066388872454181,0.7377258847693646,0.7371679700447059,0.09022115116676176,0.0,0.0,2.9707375462440856e-09,0.0,0.0,0.0,0.0,0.12656758750138183,0.4368814048506649,0.4365510076479533
205,49.12,1.56,5.8,1e-07,10.62,0.25,10.34,20.35,1.7,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.270136907171456,1.8559180613528274,0.0443424976546356,0.2582762495041035,2.987238428006574e-09,0.3355722670530714,0.008000538883697705,0.5824041191979172,0.8238187859717733,0.12453757820454282,0.0,0.0,3.0393307277505707e-09,0.0,0.0,0.0,0.0,0.1926588570255575,0.3343700387311857,0.4729711042432567
206,48.47,1.55,8.76,0.02,5.81,0.12,13.65,20.24,1.08,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.2138106268860533,1.7859194961164888,0.04296508447597049,0.38040744007928334,0.000582623907489635,0.17903011722910708,0.003744974769532492,0.7497646649710854,0.7990357381488615,0.07715492770017708,0.0,0.0,0.0005927838662470019,0.0,0.0,0.0,0.0,0.10361555437331878,0.43393414813602144,0.4624502974906598
207,47.93,1.66,9.14,1e-07,6.72,0.14,13.27,18.59,1.29,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.2359334852579633,1.783670787883664,0.04647404476965152,0.40087549025113595,2.942230668348319e-09,0.20914026252621673,0.004412798510454557,0.7361759961634868,0.7412308698922113,0.09307821275578916,0.0,0.0,0.0008980614330549309,0.0,0.0,0.0,0.0,0.12400499160795249,0.43649891763325904,0.4394960907587884
208,49.92,1.06,5.84,0.3,6.41,0.15,13.21,20.81,1.12,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.2431586386514404,1.8637298277629264,0.02977209236800259,0.256966946512312,0.00885521441150915,0.20013705909687285,0.004743276369140449,0.7352155025949169,0.8324291825585618,0.08107322636751096,0.0,0.0,0.001201284549162663,0.0,0.0,0.0,0.0,0.11321367004032691,0.4158972141137783,0.4708891158458949
209,47.83,1.67,8.97,0.04,6.76,0.18,13.14,18.66,1.35,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.2422680333292004,1.7849920948377354,0.04688646610730313,0.394533964808657,0.0011802264813001997,0.21098118013063577,0.005689671765076843,0.7310292268247741,0.7461298126134221,0.09768339367811997,0.0,0.0,3.002019002475768e-09,0.0,0.0,0.0,0.0,0.12497846901871841,0.43303821468780973,0.4419833162934719
210,47.54,1.74,9.27,1e-07,6.73,0.14,13.3,18.91,1.23,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.2375455947945437,1.7704328608180784,0.04874888042249429,0.40687036286635647,2.9443520186257473e-09,0.20960249781425425,0.004415980141128553,0.7383722809340868,0.7545337160968815,0.08881298164148921,0.0,0.0,2.9956964531603705e-09,0.0,0.0,0.0,0.0,0.12311392186816049,0.43369667944077617,0.44318939869106333
211,48.1,1.61,6.23,1e-07,10.76,0.26,9.93,20.27,1.87,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.293405344892121,1.8360068087364316,0.046232800416657054,0.28026785862313114,3.0178570092468805e-09,0.34348089626189,0.008405844477098714,0.5650435459204733,0.8289909649404085,0.13839546912397394,0.0,0.0,3.0704832443797475e-09,0.0,0.0,0.0,0.0,0.19768509381489466,0.32520203481599846,0.47711287136910696
212,50.16,0.34,6.64,0.92,2.61,0.12,15.7,21.05,1.54,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.2055108492198907,1.8412599936233165,0.009389265494706854,0.2872643325026741,0.026700221480268963,0.08012336891687427,0.0037309345180425854,0.8591335930119165,0.8278974156263477,0.10960474717390746,0.0,0.0,0.002066965129403315,0.0,0.0,0.0,0.0,0.04534033355236632,0.48616782094642436,0.46849184550120937
213,50.89,0.63,7.23,0.92,2.73,0.0,14.19,21.29,1.58,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.193077450806117,1.8575256140925602,0.01729967813194583,0.3110260000456699,0.026549701027595785,0.08333474529119621,0.0,0.7721260675600139,0.8326162049978106,0.11181768631181453,0.0,0.0,2.936161102669787e-09,0.0,0.0,0.0,0.0,0.049366672497788575,0.45739978650018664,0.49323354100202477
214,51.7,0.33,6.28,0.86,2.59,0.12,15.24,21.39,1.33,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.181812583183468,1.877398108459719,0.009015190038822318,0.2687704473835989,0.02469071869066554,0.07865506640004986,0.003690845538745875,0.825000589711097,0.8322301684165412,0.09364153591280676,0.0,0.0,0.000584215868682983,0.0,0.0,0.0,0.0,0.045311198057309376,0.47526201208283325,0.47942678985985737
215,51.24,0.19,5.86,1.29,2.77,0.08,15.99,19.25,2.41,0.0,0.0,0.06,0.0,0.0,0.0,0.0,2.199681033290776,1.8759325623856893,0.005233073265200619,0.25284929932784644,0.037339393415906426,0.08481037333967276,0.0024807150381784128,0.8726900486879592,0.7551020898202013,0.17107092276911662,0.0,0.0,0.0017670013120206522,0.0,0.0,0.0,0.0,0.04952134120611885,0.5095695251237017,0.44090913367017937
216,50.9,0.58,7.28,0.84,2.91,0.07,15.54,20.41,1.82,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.173579631721536,1.8413728218402243,0.01578508966879723,0.31039260328039275,0.024025513565403948,0.08803959590654295,0.0021448690277359847,0.838066382417444,0.7911043793968391,0.12765751584404522,0.0,0.0,0.000873017042677209,0.0,0.0,0.0,0.0,0.0512689639395105,0.4880394406249511,0.4606915954355385
217,51.69,0.08,5.42,1.45,2.51,0.08,15.15,21.49,1.53,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.1968988872896396,1.8900138722101338,0.002200612420749655,0.23356823760746664,0.041917551751376445,0.07675263358244246,0.0024775774417183016,0.8257993782859775,0.8419023322904996,0.10846782830899038,0.0,0.0,0.0011765109448345953,0.0,0.0,0.0,0.0,0.04399807529468384,0.47338549217470793,0.4826164325306082
218,52.01,0.42,6.07,1.44,2.84,0.2,14.96,20.21,1.75,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.181044164724489,1.8879900638669953,0.011469837215104056,0.259691406935683,0.04132803817648993,0.08621687862337216,0.006149242749832921,0.8095578777361642,0.7860424517909645,0.12316915269431743,0.0,0.0,2.9200505606015225e-09,0.0,0.0,0.0,0.0,0.05126411967099867,0.48135901679019993,0.46737686353880137
219,51.59,0.24,6.92,0.82,2.58,0.12,15.27,20.99,1.25,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.178188695276461,1.8702920092091377,0.0065456118057515885,0.2956691566475369,0.02350321049716358,0.0782212409361014,0.0036847152181960796,0.8252516220938755,0.8153107461856538,0.0878627835840901,0.0,0.0,0.0011664910272995562,0.0,0.0,0.0,0.0,0.04550965026469957,0.4801370094927076,0.4743533402425929
220,50.41,0.63,7.27,0.83,2.69,0.08,14.92,21.08,1.62,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.1934446211491694,1.8403132891521665,0.017302574485994825,0.31279911328582,0.023956457843051938,0.08212747106078817,0.0024736818542077277,0.8119837670589918,0.8245414807108883,0.11466770854548153,0.0,0.0,0.0011746610727516574,0.0,0.0,0.0,0.0,0.04778596057303875,0.4724536598711151,0.4797603795558461
221,53.2,0.53,7.08,1.29,2.52,0.11,14.1,20.85,2.18,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.134175762754882,1.8896884406331196,0.014162814177175076,0.29639295011337036,0.03622744716991095,0.07485834477677054,0.0033094060067811863,0.7466226244254623,0.7935082949059202,0.15013644296450757,0.0,0.0,2.8573016691946688e-09,0.0,0.0,0.0,0.0,0.046352224402005315,0.46230810384846144,0.49133967174953325
222,51.74,0.38,6.85,1.44,3.0,0.12,14.18,19.19,1.68,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.200732706331166,1.8951435551749167,0.010471150421409168,0.2957074714025929,0.04170111122669244,0.0918963047574397,0.003722851611426194,0.7742752524755838,0.7531084158299316,0.11930977448525608,0.0,0.0,2.946410199661498e-09,0.0,0.0,0.0,0.0,0.05675133780825616,0.47816021031310635,0.46508845187863745
223,51.8,0.51,7.78,1.24,3.85,0.18,13.71,17.75,1.86,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.1951690431478657,1.8925445872386437,0.014017857785079968,0.3350055444971095,0.035818508096024756,0.11763544368519688,0.005570159828673552,0.7467191241950486,0.6948347899472977,0.13175902093534794,0.0,0.0,2.9389613923149275e-09,0.0,0.0,0.0,0.0,0.07544654091860993,0.47891496978626813,0.445638489295122
224,53.63,0.53,7.13,1.17,2.98,0.13,15.4,18.6,2.21,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.1245660349808175,1.8963846088913876,0.014099042115317517,0.2971421027945199,0.0327095021472285,0.08812436368023546,0.0038935052870505706,0.8117883321433255,0.7046904836322059,0.15151720597342905,0.0,0.0,2.8444358632528484e-09,0.0,0.0,0.0,0.0,0.05491972395949297,0.5059122046727215,0.43916807136778563
225,55.57,0.64,12.58,0.0,5.13,0.0,7.56,11.55,6.93,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.1308402366434946,1.9707869438989232,0.01707553686160191,0.525818616835692,0.0,0.15215202959163085,0.0,0.39969115197064353,0.43888233559627593,0.47652267260239817,0.013120519531325729,0.0,0.0,0.0,0.0,0.0,0.0,0.15357637100940974,0.40343278238858477,0.4429908466020055
226,54.5,0.15,3.28,0.21,5.47,0.0,14.91,19.26,1.98,0.17,0.0,0.0,0.0,0.0,0.0,0.0,2.1883019898505123,1.9849617769893801,0.004110001859106953,0.14079444731136398,0.006047061535619125,0.1666111559000376,0.0,0.8095370848717531,0.7515861462724622,0.13982083482272503,0.007898749153874136,0.0,0.0,0.0,0.0,0.0,0.0,0.09643331587853043,0.46855413131915524,0.4350125528023143
227,54.52,0.11,2.4,0.35,4.7,0.0,15.86,20.61,1.33,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2.185170227909136,1.9828484067973653,0.0030096879117261,0.10287289100485343,0.01006401226099517,0.14295278758383356,0.0,0.8598848703513025,0.8031164006135721,0.0937856431617907,0.012063151106882008,0.0,0.0,0.0,0.0,0.0,0.0,0.07915638103148236,0.4761388399006776,0.4447047790678399
228,54.82,0.29,8.39,0.0,5.76,0.0,10.25,15.43,4.48,0.63,0.0,0.0,0.0,0.0,0.0,0.0,2.1679773338695907,1.9780722907100339,0.007872202176450025,0.3567969444809358,0.0,0.17381478541129172,0.0,0.5513539021477597,0.5965349476899225,0.3134239623000715,0.028999962213235145,0.0,0.0,0.0,0.0,0.0,0.0,0.13150813902282232,0.4171539575465412,0.45133790343063646
229,54.49,0.22,6.67,0.0,6.91,0.0,10.84,17.35,3.52,0.47,0.0,0.0,0.0,0.0,0.0,0.0,2.180306766430348,1.977346598917991,0.006005978696734197,0.2852645893367024,0.0,0.209703242525941,0.0,0.5864064447227315,0.6745782120578229,0.24766219138825127,0.021757931529747088,0.0,0.0,0.0,0.0,0.0,0.0,0.14258854147424943,0.39872935991331143,0.45868209861243914
230,52.15,0.3,0.9,0.24,14.8,0.43,12.48,19.27,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.2691620123438203,1.9695554307163463,0.008523741359834046,0.04006013811648679,0.0071662933891599645,0.4674516700446599,0.013755017343668928,0.70263849528709,0.7797626830583914,0.018306484763249434,0.00048180094746936046,0.0,0.0,0.0,0.0,0.0,0.0,0.23973689626404496,0.3603546266925784,0.3999084770433767
231,52.15,0.3,0.9,0.24,14.8,0.43,12.48,19.27,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.2691620123438203,1.9695554307163463,0.008523741359834046,0.04006013811648679,0.0071662933891599645,0.4674516700446599,0.013755017343668928,0.70263849528709,0.7797626830583914,0.018306484763249434,0.00048180094746936046,0.0,0.0,0.0,0.0,0.0,0.0,0.23973689626404496,0.3603546266925784,0.3999084770433767
232,52.15,0.3,0.9,0.24,14.8,0.43,12.48,19.27,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.2691620123438203,1.9695554307163463,0.008523741359834046,0.04006013811648679,0.0071662933891599645,0.4674516700446599,0.013755017343668928,0.70263849528709,0.7797626830583914,0.018306484763249434,0.00048180094746936046,0.0,0.0,0.0,0.0,0.0,0.0,0.23973689626404496,0.3603546266925784,0.3999084770433767
233,53.27,0.28,1.18,0.42,6.45,0.18,17.3,20.7,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208326513640295,1.9579174372387953,0.007742207773358578,0.05111515974255432,0.012204792922236791,0.1982588109373073,0.005603546420841777,0.947897198441274,0.8151712615217308,0.013539927314702424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10108400259294827,0.48329374322428037,0.4156222541827714
234,53.27,0.28,1.18,0.42,6.45,0.18,17.3,20.7,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208326513640295,1.9579174372387953,0.007742207773358578,0.05111515974255432,0.012204792922236791,0.1982588109373073,0.005603546420841777,0.947897198441274,0.8151712615217308,0.013539927314702424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10108400259294827,0.48329374322428037,0.4156222541827714
235,53.27,0.28,1.18,0.42,6.45,0.18,17.3,20.7,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208326513640295,1.9579174372387953,0.007742207773358578,0.05111515974255432,0.012204792922236791,0.1982588109373073,0.005603546420841777,0.947897198441274,0.8151712615217308,0.013539927314702424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10108400259294827,0.48329374322428037,0.4156222541827714
236,53.22,0.26,1.13,0.33,6.42,0.17,17.56,20.84,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20591018030625,1.9539393804553473,0.007181326574589934,0.0488957032482873,0.00957898742015623,0.19712075270817506,0.005286447561245367,0.9610902830036162,0.8197865106475427,0.013525112033760509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09965672256317602,0.4858905334703682,0.4144527439664557
237,53.22,0.26,1.13,0.33,6.42,0.17,17.56,20.84,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20591018030625,1.9539393804553473,0.007181326574589934,0.0488957032482873,0.00957898742015623,0.19712075270817506,0.005286447561245367,0.9610902830036162,0.8197865106475427,0.013525112033760509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09965672256317602,0.4858905334703682,0.4144527439664557
238,53.22,0.26,1.13,0.33,6.42,0.17,17.56,20.84,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20591018030625,1.9539393804553473,0.007181326574589934,0.0488957032482873,0.00957898742015623,0.19712075270817506,0.005286447561245367,0.9610902830036162,0.8197865106475427,0.013525112033760509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09965672256317602,0.4858905334703682,0.4144527439664557
239,51.97,0.3,3.12,0.17,7.26,0.15,16.84,20.74,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2004806503237533,1.903350022424404,0.008265750893346597,0.13467177255583343,0.004922484002855971,0.2223635866787825,0.004653031528660121,0.9194148012964471,0.8138446901174213,0.014201917810308684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11370472621731233,0.470139062887909,0.41615621089477856
240,52.57,0.25,2.16,0.05,8.6,0.25,17.13,19.16,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2107391732567767,1.9343001903717982,0.006920237817744872,0.09366895740904947,0.0014545389293019737,0.264633885780417,0.0077912061873802695,0.9396080299198238,0.755350010870764,0.014981532710002842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350454052153027,0.4794916825177977,0.3854629122668996
241,51.85,0.38,2.23,0.02,8.33,0.35,15.68,21.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2274263682961513,1.92220856475468,0.010598159643805642,0.0974344746672764,0.0005862072566557189,0.25826042046527115,0.010990022539769837,0.8665652405439571,0.843273745010027,0.01653219951621133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13122326020494943,0.4403056257695344,0.42847111402551624
242,52.0,0.32,2.39,0.03,8.1,0.32,15.99,21.04,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.219285157831024,1.9207234693209934,0.008892146127914953,0.10404361610482935,0.0008760970166910856,0.2502117056181629,0.010011295240931075,0.8804676874185706,0.8326722135771304,0.02005259513021562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12744110875264766,0.44845135453709584,0.4241075367102565
243,51.83,0.42,2.45,0.03,8.38,0.42,15.13,21.25,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.230835385608056,1.9244078697146536,0.011731682989487053,0.10721067673750699,0.0008806566471026414,0.2602082363370012,0.013208210975307435,0.8374488731701542,0.8453599861649372,0.018717175734807898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339196844518729,0.43100437717995443,0.4350759383681727
244,54.5,0.45,5.72,0.1,2.48,0.02,13.6,19.7,3.03,0.016,0.0,0.0,0.0,0.0,0.0,0.0,2.1673942317171875,1.9659967982388815,0.012212200641992542,0.24318588855171808,0.0028520409131150117,0.07481679325564593,0.0006110758085955672,0.7313557351963514,0.7614113872858496,0.21192392410420244,0.000736308884919051,0.0,0.0,0.0,0.0,0.0,0.0,0.0477274565683652,0.4665496550799383,0.48572288835169664
245,51.4,0.36,6.6,0.84,4.7,0.0,15.0,19.7,1.4,0.0,0.0,0.47,0.0,0.0,0.0,0.0,2.1829828741874944,1.8675052799167353,0.009840027981061766,0.28261726712967883,0.024129451661863623,0.1428096919531377,0.0,0.8124440033945121,0.7668877190558274,0.09862290926835734,0.0,0.0,0.013736436979437189,0.0,0.0,0.0,0.0,0.08292564754480673,0.47176381486414104,0.44531053759105216
246,51.8,0.43,6.8,0.79,4.0,0.0,15.3,19.8,1.3,0.0,0.0,0.42,0.0,0.0,0.0,0.0,2.1694335524206134,1.8703569731103271,0.011680416046338994,0.28937412403927404,0.0225523229498488,0.12078578878796356,0.0,0.8235493586749549,0.765996475166791,0.09101000752365546,0.0,0.0,0.012198924811447782,0.0,0.0,0.0,0.0,0.07062126852466782,0.48151443134093014,0.447864300134402
247,51.5,0.52,7.3,0.86,3.6,0.0,15.4,19.6,1.5,0.0,0.0,0.38,0.0,0.0,0.0,0.0,2.165987985261895,1.8565714302046767,0.014102720244615107,0.3101582458127646,0.02451163791228615,0.10853455747094849,0.0,0.827615496552034,0.7570548444305712,0.10484476428006656,0.0,0.0,0.011019592920252775,0.0,0.0,0.0,0.0,0.06410007292683585,0.4887863821489743,0.44711354492418975
248,51.9,0.49,6.9,0.82,3.3,0.0,15.4,20.2,1.3,0.0,0.0,0.43,0.0,0.0,0.0,0.0,2.1628874744991715,1.868313165562755,0.013270079039686897,0.29274362388890207,0.023338106429930068,0.09934759570524006,0.0,0.826430803575011,0.7791131298907441,0.09073539270532369,0.0,0.0,0.012451689793212711,0.0,0.0,0.0,0.0,0.058272091804895,0.48474098758462575,0.45698692061047924
249,52.0,0.5,7.1,0.83,3.3,0.0,15.4,20.1,1.4,0.0,0.0,0.39,0.0,0.0,0.0,0.0,2.1559271600099112,1.8658890588105683,0.013497321480059547,0.3002595717115776,0.023546698021675597,0.09902788859240448,0.0,0.8237712947636123,0.7727613088467502,0.09740058486257402,0.0,0.0,0.011257050184810494,0.0,0.0,0.0,0.0,0.05840422034353584,0.4858401092451852,0.45575567041127896
250,52.11,0.4,4.89,1.42,3.85,0.13,15.67,20.53,1.59,0.0,0.0,0.08,0.0,0.0,0.0,0.0,2.178987341342421,1.8898362325009328,0.010913352989882533,0.20901044732028437,0.040715604743846424,0.11676829330449752,0.0039932384281054275,0.847179725060434,0.7977354373051322,0.11180243873483547,0.0,0.0,0.002333837456586966,0.0,0.0,0.0,0.0,0.06628222166057875,0.48089213889915633,0.4528256394402649
